id,State_Name,Mean,Median,Stdev,sum_w
53025449,Washington,44139,35590,32494,234.9287261
53025459,Washington,32380,30072,20105,250.1911701
53025469,Washington,38733,300000,25411,288.4962698
53025479,Washington,52810,52186,39060,205.9519827
53025489,Washington,39891,33085,33040,346.2916675
5302549,Washington,76213,52931,59572,1000.696605
53025499,Washington,65332,48573,60102,351.1532078
53025509,Washington,78760,63632,60819,142.4900288
53025519,Washington,86500,300000,55847,142.4929614
53025529,Washington,85998,87169,52719,126.1914762
53025539,Washington,107286,92573,70174,195.815294
53025549,Washington,107140,300000,52515,219.9113842
53025559,Washington,87089,72922,55504,571.4661013
53025569,Washington,51254,36236,47023,901.7357681
53025579,Washington,74845,300000,40851,224.9223643
53025589,Washington,24388,14322,24718,540.968793
5302559,Washington,44151,31636,37611,1774.349865
53025599,Washington,42011,32024,29871,451.3201662
53025609,Washington,49355,45226,41995,413.2561794
53025619,Washington,40838,36232,29158,847.3378929
53025629,Washington,58751,48530,40446,341.1546406
53025639,Washington,59394,51611,48498,341.2844356
53025649,Washington,72629,67767,41365,126.1234685
53025659,Washington,55098,42995,43068,446.5527993
53025669,Washington,84998,300000,58365,243.8544586
53025679,Washington,94069,73478,68934,260.2834831
53025689,Washington,60172,39118,52934,384.9243304
5302569,Washington,42977,31341,38445,880.7564071
53025699,Washington,41631,29186,46108,849.7308769
53025709,Washington,56095,53177,28125,278.4199888
53025719,Washington,46913,45497,30373,504.0164861
53025729,Washington,42998,36712,32243,406.2828483
53025739,Washington,53288,45380,39092,450.0826564
53025749,Washington,17485,15997,12809,501.1408055
53025759,Washington,34018,22072,34886,240.3251332
53025769,Washington,90472,300000,42476,156.4558626
53025779,Washington,38750,33346,26755,405.4186713
53025789,Washington,64951,56503,47258,489.268389
5302579,Washington,83612,74308,51269,576.4986055
53025799,Washington,68782,300000,44742,122.9946023
53025809,Washington,59118,42778,54189,162.1277073
53025819,Washington,65210,60216,45713,909.3555654
53025829,Washington,120036,104001,77802,201.8484207
53025839,Washington,74586,73624,50042,300.1497511
53025849,Washington,112890,111591,53416,73.75419701
53025859,Washington,57932,53288,38000,453.4423999
53025869,Washington,81389,69131,49085,282.479869
53025879,Washington,90482,88809,50494,242.7812514
53025889,Washington,78900,77497,41968,203.2203169
5302589,Washington,76553,72966,47778,917.9359293
53025899,Washington,45117,34177,39179,215.0244609
530259,Washington,64543,54341,45547,1719.48167
53025909,Washington,0,0,0,0
53025919,Washington,70577,57952,50552,185.5923843
53025929,Washington,57827,45234,41597,911.7661252
53025939,Washington,44253,300000,25566,291.6951377
53025949,Washington,61616,46228,53752,291.4897052
53025959,Washington,76097,300000,61527,503.0141122
53025969,Washington,65263,55589,49074,539.0097224
53025979,Washington,34510,30854,22594,912.5383518
53025989,Washington,92554,81832,56027,160.8226305
5302599,Washington,40402,27471,41590,1242.281637
53025999,Washington,46962,22044,46530,438.6107481
53026009,Washington,44606,31933,44247,313.827282
53026019,Washington,67619,56818,53457,571.969138
53026029,Washington,62266,45430,48092,358.5848035
53026039,Washington,75366,300000,45977,262.3208321
53026049,Washington,87483,71344,61407,303.3460154
53026059,Washington,67058,55958,53174,416.0063073
53026069,Washington,83599,76696,66170,268.7833028
53026079,Washington,62770,57792,37680,127.4273324
53026089,Washington,44803,34561,36803,396.384729
5302609,Washington,74631,68270,53418,907.3573567
53026099,Washington,41455,29917,31239,620.6442303
53026109,Washington,35597,28821,25024,326.1249518
53026119,Washington,61866,56687,46447,290.2827042
53026129,Washington,28610,25486,19688,623.3261532
53026139,Washington,55966,34556,59166,361.9902485
53026149,Washington,22284,18199,14882,402.4909943
53026159,Washington,84484,72042,62144,422.4426969
53026169,Washington,56874,300000,37250,187.5943103
53026179,Washington,39938,27284,37006,577.6343193
53026189,Washington,50916,45904,28672,213.3268208
5302619,Washington,61616,55084,43587,1213.506851
53026199,Washington,89816,78352,48414,141.7211725
53026209,Washington,93859,300000,61553,194.8936188
53026219,Washington,59971,42944,55813,354.9884112
53026229,Washington,59684,300000,48558,118.4638798
53026239,Washington,40232,28099,37301,461.0898537
5302629,Washington,88452,70134,66079,1036.272698
5302639,Washington,100594,87945,64685,514.1547555
5302649,Washington,77085,64532,57290,992.8811196
5302659,Washington,114106,98944,71063,639.2154712
5302669,Washington,154033,159297,69156,435.1888768
5302679,Washington,88434,65600,69898,1234.505393
5302689,Washington,142399,138124,75576,805.4636031
530269,Washington,50071,39743,35829,884.798019
5302699,Washington,0,0,0,0
5302709,Washington,65993,54535,59072,1088.936731
5302719,Washington,91189,78915,58730,707.1498967
5302729,Washington,69779,50609,54805,924.1347505
5302739,Washington,81580,68790,56346,1373.614762
5302749,Washington,68466,56847,55667,552.072872
5302759,Washington,54964,36342,52220,1601.863004
5302769,Washington,54915,45963,43472,1429.363544
5302779,Washington,67913,57127,47716,582.0762573
5302789,Washington,57217,40411,49643,877.6042676
530279,Washington,64663,53934,47888,1557.600106
5302799,Washington,50039,38265,40689,1072.361226
5302809,Washington,57613,48933,45200,1598.363315
5302819,Washington,51533,41879,44622,903.529739
5302829,Washington,102964,90546,65899,616.0568122
5302839,Washington,52285,39098,46286,1395.475709
5302849,Washington,50838,28270,58571,490.2297177
5302859,Washington,62174,51372,44935,933.3180048
5302869,Washington,88716,81787,54402,553.5916604
5302879,Washington,101534,96318,57853,703.0788841
5302889,Washington,70458,52159,52464,1712.433711
530289,Washington,88882,79906,56826,839.1858905
5302899,Washington,81973,74947,48834,1119.265152
53029,Washington,46899,44317,31984,677.073094
5302909,Washington,44990,39224,31822,1235.413117
5302919,Washington,50177,40563,41838,1061.795058
5302929,Washington,76466,58198,59819,529.0366975
5302939,Washington,117457,97255,72131,484.7256393
5302949,Washington,92340,72896,69650,609.5996443
5302959,Washington,78352,64218,56748,1025.696638
5302969,Washington,77183,61634,55955,689.7243766
5302979,Washington,60258,51069,48525,1565.293459
5302989,Washington,71635,58985,56673,744.5898487
530299,Washington,76346,71136,46915,853.6809964
5302999,Washington,70188,48751,63864,1662.100759
5401532,West Virginia,51230,300000,48929,236.4646106
5401542,West Virginia,45567,300000,20324,79.99839989
5401552,West Virginia,50399,33636,49099,4945.944762
5401562,West Virginia,73579,64387,53170,522.8051174
5401572,West Virginia,72002,57866,58332,309.9526867
5401582,West Virginia,16052,15313,9616,102.996
5401592,West Virginia,44153,31213,37401,142.5629849
5401602,West Virginia,55987,300000,23513,21.46615642
5401612,West Virginia,45664,41165,34484,483.0457954
5401622,West Virginia,19188,25897,11057,45.9972
5401632,West Virginia,18963,13519,11772,51.9984
5401642,West Virginia,52093,41293,42153,2622.075444
5401652,West Virginia,48572,35180,39823,110.3288274
5401662,West Virginia,39721,33056,22852,34.03222463
5401672,West Virginia,54670,64516,35589,24.39759816
5401682,West Virginia,51483,48246,34193,137.9914843
5401692,West Virginia,35644,22237,24828,122.5267522
5401702,West Virginia,47101,35798,36902,150.5270234
5401712,West Virginia,37169,300000,26238,169.6642309
5401722,West Virginia,33617,29333,20184,73.5648415
5401732,West Virginia,36799,31948,29773,1115.396393
5401742,West Virginia,48314,37552,49511,106.1912719
5401752,West Virginia,51659,38695,45061,269.2199954
5401762,West Virginia,48669,36099,43552,449.9170954
5401772,West Virginia,56314,43909,56810,147.8250846
5401782,West Virginia,60711,59130,41711,40.79821368
5401792,West Virginia,51568,46843,35695,99.39663913
5401802,West Virginia,52714,39180,47565,485.68112
5401812,West Virginia,43509,32114,39028,10007.35568
5401822,West Virginia,81695,300000,46720,14.26605508
5401832,West Virginia,62208,45840,46753,129.4620816
5401842,West Virginia,35507,26770,36006,456.2239039
5401852,West Virginia,31601,19861,28605,255.3937389
5401862,West Virginia,57688,44107,48425,3311.597927
5401872,West Virginia,66658,300000,44095,121.3305807
5401882,West Virginia,59256,46789,50019,3908.652149
5401892,West Virginia,46428,23474,42718,232.3893558
5401902,West Virginia,39734,300000,29542,44.46599641
5401912,West Virginia,31452,20245,30344,270.1199652
5401922,West Virginia,39089,24554,34929,216.920597
5401932,West Virginia,43955,19441,49977,184.1261683
540210,West Virginia,71924,59494,48855,1950.650698
5402100,West Virginia,35163,24199,34605,1990.98396
54021000,West Virginia,36894,18272,41871,400.4490853
54021010,West Virginia,55951,31788,61603,275.7877988
54021020,West Virginia,100547,69333,84282,120.7888621
54021030,West Virginia,85078,69283,61429,182.5518892
54021040,West Virginia,43954,300000,33200,252.9623528
54021050,West Virginia,53371,35825,60564,509.35222
54021060,West Virginia,84177,66391,54236,229.5203372
54021070,West Virginia,44769,36771,34892,472.9234789
54021080,West Virginia,53018,38044,45613,387.4156924
54021090,West Virginia,59888,300000,50768,154.8957366
5402110,West Virginia,47909,37277,43470,1453.258095
54021100,West Virginia,34780,36187,16422,221.663911
54021110,West Virginia,52334,47172,34295,264.6232726
54021120,West Virginia,47375,30587,39729,277.0924408
54021130,West Virginia,47609,28246,52336,365.6206041
54021140,West Virginia,58201,300000,55513,268.3606367
54021150,West Virginia,42548,31173,30157,264.0594869
54021160,West Virginia,48139,35531,45637,483.6425821
54021170,West Virginia,56057,41120,49592,223.3286132
54021180,West Virginia,33085,32277,24568,208.2570706
54021190,West Virginia,55231,300000,46306,438.2239011
5402120,West Virginia,49946,33027,48991,1223.085211
54021200,West Virginia,47260,34486,38659,259.8230029
54021210,West Virginia,41974,24662,35688,380.1538163
54021220,West Virginia,31224,19435,26818,193.2917352
54021230,West Virginia,35655,21985,32055,134.3949848
54021240,West Virginia,38892,31305,27800,377.9839284
54021250,West Virginia,48002,34702,56801,181.7279909
54021260,West Virginia,49536,39907,39677,216.6569264
54021270,West Virginia,54758,45339,36577,243.8923157
54021280,West Virginia,68285,51440,57829,202.6562195
54021290,West Virginia,55339,44709,40384,270.655088
5402130,West Virginia,58966,47808,47698,611.4325949
54021300,West Virginia,52063,35672,44863,243.0895508
54021310,West Virginia,47423,39038,38167,459.6504386
54021320,West Virginia,55164,54619,24461,176.0593422
54021330,West Virginia,64257,300000,38295,193.8943124
54021340,West Virginia,46639,30078,46330,345.0182462
54021350,West Virginia,38183,34686,30789,372.4820164
54021360,West Virginia,28896,22289,21114,361.152572
54021370,West Virginia,47748,36168,37684,803.5052354
54021380,West Virginia,49403,33504,53705,598.1687644
54021390,West Virginia,51151,28910,62702,394.3192008
5402140,West Virginia,93348,82502,59847,660.2211911
54021400,West Virginia,40731,23971,40644,355.4942962
54021410,West Virginia,31601,19861,28605,255.3937389
54021420,West Virginia,31187,17453,43384,147.6919321
54021430,West Virginia,52219,37583,43236,317.7215121
54021440,West Virginia,54865,41701,40711,259.0905714
54021450,West Virginia,34498,32925,25942,290.2195458
54021460,West Virginia,37957,19982,49208,220.9156106
54021470,West Virginia,35323,29446,29988,201.9784798
54021480,West Virginia,23103,11538,25863,161.9839377
54021490,West Virginia,98180,83792,76273,157.3873432
5402150,West Virginia,70430,55095,57987,561.1081486
54021500,West Virginia,50042,42880,41578,381.9417441
54021510,West Virginia,78913,300000,52459,87.22817215
54021520,West Virginia,76228,58294,64120,214.3588461
54021530,West Virginia,53611,48440,36975,237.9238322
54021540,West Virginia,108990,88854,84250,138.8496827
54021550,West Virginia,82742,73747,49282,257.0191564
54021560,West Virginia,44265,27797,45832,232.8915666
54021570,West Virginia,62284,40677,55008,298.4916548
54021580,West Virginia,43067,38804,32412,393.6175614
54021590,West Virginia,42776,43704,18372,144.6600774
5402160,West Virginia,32883,23298,29720,773.910488
54021600,West Virginia,54276,45798,48708,100.0284795
54021610,West Virginia,33462,18021,36051,94.89214594
54021620,West Virginia,62279,38877,53080,349.8536142
54021630,West Virginia,75673,68345,62661,324.6029039
54021640,West Virginia,61004,53045,46936,261.0562452
54021650,West Virginia,54864,37069,58258,343.2562382
54021660,West Virginia,62243,43709,50883,297.2529761
54021670,West Virginia,51702,43919,33654,236.1907297
54021680,West Virginia,44586,37044,29464,288.2204991
54021690,West Virginia,56013,55112,31443,237.3885265
5402170,West Virginia,121216,109913,83613,565.2558873
54021700,West Virginia,45738,43638,30974,283.124246
54021710,West Virginia,38594,45161,28023,210.9959309
54021720,West Virginia,64158,51849,52298,210.8167723
54021730,West Virginia,69068,66884,38370,214.9529128
54021740,West Virginia,105386,95473,68627,381.5759149
54021750,West Virginia,41365,19709,53588,299.5523789
54021760,West Virginia,52838,40861,47810,480.17626
54021770,West Virginia,66622,300000,39296,220.958306
54021780,West Virginia,39971,36537,30372,379.720649
54021790,West Virginia,49206,34336,44126,192.2878129
5402180,West Virginia,65779,56046,48477,1131.347077
54021800,West Virginia,78008,42993,74379,382.8523316
54021810,West Virginia,58418,38516,56040,212.8595447
54021820,West Virginia,65007,53609,49043,288.9176843
54021830,West Virginia,50079,36403,41514,363.7888782
54021840,West Virginia,42521,28816,45340,195.5931719
54021850,West Virginia,44921,35620,31433,200.2580786
54021860,West Virginia,47658,36358,40501,234.0291889
54021870,West Virginia,34963,22674,45289,303.3836518
54021880,West Virginia,50040,300000,19361,239.5926101
54021890,West Virginia,57526,40038,46879,219.8593053
5402190,West Virginia,51120,43144,34923,1121.031512
54021900,West Virginia,42906,34067,34705,353.2204644
54021910,West Virginia,43841,28772,37844,354.0811008
54021920,West Virginia,48745,42092,37308,373.8204227
54021930,West Virginia,38571,300000,25031,304.8251849
54021940,West Virginia,47714,21115,55906,169.3905224
54021950,West Virginia,58840,52176,37937,159.9245175
54021960,West Virginia,44136,35150,47028,279.6562859
54021970,West Virginia,60542,49245,48487,253.4190996
54021980,West Virginia,53517,300000,44411,150.5635805
54021990,West Virginia,43470,34003,33062,748.0677622
540220,West Virginia,52068,36627,44459,1021.746958
5402200,West Virginia,51300,38742,44592,960.2563315
54022000,West Virginia,31528,30404,23641,297.7198335
54022010,West Virginia,50860,36079,43868,441.0511707
